Id,Label,Domain,Phylum,Class,Order,Family,Genus,OTU.rep,Name
1132,OTU1132,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EU136629.1.1439,g_Pseudoalteromonas
1895,OTU1895,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY664275.1.1237,g_Pseudoalteromonas
4701,OTU4701,Bacteria,Candidate division OD1,,,,,AACY020292957.227.1544,p_Candidate division OD1
5555,OTU5555,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Brumimicrobium,FN994947.1.1357,g_Brumimicrobium
1257,OTU1257,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,AY345469.1.1433,g_Alteromonas
791,OTU791,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,DQ492738.1.1429,g_Pseudoalteromonas
1654,OTU1654,Bacteria,Cyanobacteria,Chloroplast,,,,AY664138.1.1204,c_Chloroplast
751,OTU751,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,EU805358.1.1525,f_SAR406 clade(Marine group A)
2260,OTU2260,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Herbiconiux,HQ166794.1.1343,g_Herbiconiux
1936,OTU1936,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Rhodopirellula,JN166243.1.1480,g_Rhodopirellula
1681,OTU1681,Bacteria,Chloroflexi,SAR202 clade,,,,AY869680.1.1463,c_SAR202 clade
2951,OTU2951,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Herbiconiux,FJ825783.1.1479,g_Herbiconiux
1966,OTU1966,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassospira,HM057728.1.1480,g_Thalassospira
1808,OTU1808,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,AF001653.1.1553,f_SAR406 clade(Marine group A)
1318,OTU1318,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,EF574353.1.1482,g_OM27 clade
2992,OTU2992,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Pelagicoccus,KC001632.1.1388,g_Pelagicoccus
640,OTU640,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ671887.1.1246,f_Surface 1
1851,OTU1851,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,JN874066.1.1482,g_Marinobacter
1618,OTU1618,Bacteria,Chloroflexi,SAR202 clade,,,,HQ674551.1.1463,c_SAR202 clade
2219,OTU2219,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,JX047105.1.1421,g_Hyphomonas
1691,OTU1691,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,uncultured,AY770963.1.1477,g_uncultured
1741,OTU1741,Bacteria,Chloroflexi,SAR202 clade,,,,GQ337267.1.1475,c_SAR202 clade
1983,OTU1983,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,HQ166808.1.1359,g_Pseudomonas
1336,OTU1336,Bacteria,Proteobacteria,Gammaproteobacteria,E01-9C-26 marine group,,,HQ674261.1.1518,o_E01-9C-26 marine group
1985,OTU1985,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,FJ169986.1.1505,g_Pseudomonas
1204,OTU1204,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673011.1.1478,o_SAR324 clade(Marine group B)
2870,OTU2870,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,JQ337874.1.1506,g_Marinobacter
2080,OTU2080,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,GQ921360.1.1497,g_Aeromonas
1415,OTU1415,Bacteria,Proteobacteria,Gammaproteobacteria,E01-9C-26 marine group,,,HQ672585.1.1501,o_E01-9C-26 marine group
1041,OTU1041,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ674234.1.1446,f_Surface 1
1467,OTU1467,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,AB053126.1.1535,g_Alcanivorax
2111,OTU2111,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospira,HQ674482.1.1462,g_Magnetospira
499,OTU499,Bacteria,Cyanobacteria,Chloroplast,,,,EU237456.1.1310,c_Chloroplast
1605,OTU1605,Bacteria,Cyanobacteria,Chloroplast,,,,EF573851.1.1447,c_Chloroplast
1050,OTU1050,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Prochlorococcus,EF573979.1.1443,g_Prochlorococcus
968,OTU968,Bacteria,Cyanobacteria,Chloroplast,,,,AACY020080403.492.1950,c_Chloroplast
1899,OTU1899,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,marine group,CP001842.3507.4983,g_marine group
373,OTU373,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,EU802666.1.1436,g_uncultured
1765,OTU1765,Bacteria,Cyanobacteria,Chloroplast,,,,AY702176.1.1422,c_Chloroplast
2410,OTU2410,Bacteria,Cyanobacteria,Chloroplast,,,,GU941076.1.1291,c_Chloroplast
2717,OTU2717,Bacteria,Cyanobacteria,Chloroplast,,,,JX537830.1.1321,c_Chloroplast
2045,OTU2045,Bacteria,Cyanobacteria,Chloroplast,,,,GQ348575.1.1324,c_Chloroplast
1187,OTU1187,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EF572066.1.1488,f_NS9 marine group
1037,OTU1037,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,JQ678482.1.1451,f_Surface 1
1110,OTU1110,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ672859.1.1508,f_SAR406 clade(Marine group A)
979,OTU979,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672326.1.1437,f_Deep 1
1016,OTU1016,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,HQ673396.1.1435,o_SAR11 clade
1024,OTU1024,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,GQ377765.1.1255,f_Deep 1
476,OTU476,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SAR116 clade,,EU802815.1.1448,f_SAR116 clade
468,OTU468,Bacteria,Cyanobacteria,Chloroplast,,,,JN117275.38398.39880,c_Chloroplast
1679,OTU1679,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,FR683378.1.1485,g_Formosa
396,OTU396,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,FR683618.1.1414,f_Surface 1
436,OTU436,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ242546.1.1435,f_Surface 1
1283,OTU1283,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EU795094.11172.12675,f_NS9 marine group
650,OTU650,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684885.1.1494,f_SAR86 clade
761,OTU761,Bacteria,Cyanobacteria,Chloroplast,,,,GU235602.1.1346,c_Chloroplast
433,OTU433,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,FR684960.1.1420,f_Surface 1
525,OTU525,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,FN433409.1.1491,f_NS9 marine group
469,OTU469,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ242379.1.1434,f_Surface 1
2143,OTU2143,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,DQ396337.1.1556,f_ZD0405
537,OTU537,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,EU799308.1.1374,f_Surface 1
764,OTU764,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,EU800224.1.1388,f_Surface 1
320,OTU320,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,FR683900.1.1492,g_SAR92 clade
970,OTU970,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,FQ032803.11245.12758,g_Owenweeksia
608,OTU608,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ672335.1.1435,f_Surface 1
679,OTU679,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,HQ242112.1.1485,g_SAR92 clade
509,OTU509,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,FR684247.1.1444,f_Surface 1
2545,OTU2545,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,GQ349627.1.1369,f_NS9 marine group
2301,OTU2301,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684766.1.1486,f_SAR86 clade
2368,OTU2368,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,EU795244.966.2471,g_NS5 marine group
1393,OTU1393,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,uncultured,EU800996.1.1423,g_uncultured
1531,OTU1531,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade DC5-80-3 lineage,JN177596.1.1444,g_Roseobacter clade DC5-80-3 lineage
2179,OTU2179,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222974.1.1365,f_Marine Group II
1183,OTU1183,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,FR685247.1.1424,f_Surface 1
747,OTU747,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,HQ163262.1.1344,f_ZD0405
1397,OTU1397,Bacteria,Cyanobacteria,Chloroplast,,,,EU268108.1.1451,c_Chloroplast
1192,OTU1192,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,FR683443.1.1480,g_NS2b marine group
1801,OTU1801,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,uncultured,FR685722.1.1484,g_uncultured
2159,OTU2159,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,JN591877.1.1479,g_Owenweeksia
498,OTU498,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,FR685627.1.1379,f_Surface 1
1327,OTU1327,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,FJ825880.1.1478,g_Owenweeksia
2363,OTU2363,Bacteria,Cyanobacteria,Chloroplast,,,,FJ456816.1.1475,c_Chloroplast
659,OTU659,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,FR684049.1.1494,g_SAR92 clade
1066,OTU1066,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684614.1.1497,f_SAR86 clade
871,OTU871,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,GU235804.1.1382,g_Balneatrix
1085,OTU1085,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,EU544738.1.1465,g_Balneatrix
2132,OTU2132,Bacteria,Cyanobacteria,Chloroplast,,,,EU005678.1.1414,c_Chloroplast
1321,OTU1321,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,GU235809.1.1374,g_Balneatrix
1608,OTU1608,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,EU795252.9081.10590,g_NS5 marine group
1709,OTU1709,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade DC5-80-3 lineage,JN177647.1.1439,g_Roseobacter clade DC5-80-3 lineage
1900,OTU1900,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade DC5-80-3 lineage,GQ337292.1.1461,g_Roseobacter clade DC5-80-3 lineage
1947,OTU1947,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade DC5-80-3 lineage,JN177592.1.1446,g_Roseobacter clade DC5-80-3 lineage
1300,OTU1300,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,FR684349.1.1497,g_Marinobacterium
1398,OTU1398,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,AY697919.1.1436,g_SAR92 clade
1570,OTU1570,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684911.1.1497,f_SAR86 clade
1461,OTU1461,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,HQ671842.1.1493,g_Balneatrix
2003,OTU2003,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade DC5-80-3 lineage,JN177595.1.1444,g_Roseobacter clade DC5-80-3 lineage
1254,OTU1254,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,FR684227.1.1444,f_SAR86 clade
1322,OTU1322,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,EU544837.1.1428,o_SAR11 clade
1824,OTU1824,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,FR683359.1.1497,g_Balneatrix
2114,OTU2114,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,HQ242389.1.1489,g_NS4 marine group
1885,OTU1885,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,EU544808.1.1486,g_Balneatrix
381,OTU381,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,uncultured,EU919781.1.1500,g_uncultured
670,OTU670,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,JN832936.1.1411,f_ZD0405
1240,OTU1240,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,GU235070.1.1379,f_ZD0405
792,OTU792,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,AF354621.1.1477,g_Polaribacter
951,OTU951,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,JQ753157.1.1489,g_Polaribacter
1181,OTU1181,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,EU919846.1.1477,g_Sufflavibacter
1202,OTU1202,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,GU234821.1.1376,f_JL-ETNP-Y6
988,OTU988,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,AAOG01000005.3703.5223,g_Polaribacter
1382,OTU1382,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,GU235229.1.1374,g_SAR92 clade
1139,OTU1139,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Sufflavibacter,GU235590.1.1367,g_Sufflavibacter
1743,OTU1743,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,GU234830.1.1378,f_JL-ETNP-Y6
2002,OTU2002,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Reichenbachiella,EU919792.1.1484,g_Reichenbachiella
2586,OTU2586,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,JQ678498.1.1506,g_Pseudospirillum
2316,OTU2316,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,uncultured,DQ396288.1.1534,g_uncultured
1588,OTU1588,Bacteria,Verrucomicrobia,Arctic97B-4 marine group,,,,JQ678500.1.1545,c_Arctic97B-4 marine group
3206,OTU3206,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,JN976344.1.1459,g_Owenweeksia
1232,OTU1232,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ221011.1.915,f_Marine Group II
1672,OTU1672,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672842.1.1478,o_SAR324 clade(Marine group B)
1074,OTU1074,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ672419.1.1520,f_SAR406 clade(Marine group A)
2052,OTU2052,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Sva0996 marine group,,HQ672502.1.1488,f_Sva0996 marine group
2533,OTU2533,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,uncultured,EU686587.16947.18447,g_uncultured
1925,OTU1925,Bacteria,Verrucomicrobia,Arctic97B-4 marine group,,,,HQ672701.1.1507,c_Arctic97B-4 marine group
3745,OTU3745,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,DQ395037.1.1491,g_Owenweeksia
4136,OTU4136,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,EU287171.1.1505,g_Colwellia
3167,OTU3167,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,uncultured,JX016104.1.1480,g_uncultured
1687,OTU1687,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,ZD0417 marine group,HQ673473.1.1519,g_ZD0417 marine group
4312,OTU4312,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,JN874224.1.1504,g_Colwellia
2008,OTU2008,Bacteria,Chloroflexi,SAR202 clade,,,,HQ674260.1.1476,c_SAR202 clade
4292,OTU4292,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,U85841.1.1485,g_Colwellia
4246,OTU4246,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,EU286985.1.1497,g_Colwellia
2651,OTU2651,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673394.1.1502,f_JL-ETNP-Y6
4359,OTU4359,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,U85845.1.1503,g_Colwellia
1340,OTU1340,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Sva0996 marine group,,HQ673353.1.1476,f_Sva0996 marine group
1558,OTU1558,Bacteria,Proteobacteria,Gammaproteobacteria,Order Incertae Sedis,Family Incertae Sedis,Arenicella,HQ673364.1.1501,g_Arenicella
4131,OTU4131,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,GU061308.1.1461,g_Colwellia
4540,OTU4540,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,EU617783.1.1502,g_Colwellia
1407,OTU1407,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,GU235112.1.1356,o_SAR324 clade(Marine group B)
4152,OTU4152,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Owenweeksia,JQ579911.1.1480,g_Owenweeksia
4604,OTU4604,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,AY375080.1.1497,g_Colwellia
4683,OTU4683,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,U85846.1.1486,g_Colwellia
1912,OTU1912,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673994.1.1476,o_SAR324 clade(Marine group B)
2555,OTU2555,Bacteria,Cyanobacteria,Chloroplast,,,,AJ536466.1.1477,c_Chloroplast
4704,OTU4704,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,AY167340.1.1444,g_Colwellia
4720,OTU4720,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia,GU061318.1.1455,g_Colwellia
1981,OTU1981,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,EU919815.1.1484,f_NS9 marine group
4837,OTU4837,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,EU617785.1.1505,g_Photobacterium
2578,OTU2578,Bacteria,Fusobacteria,Fusobacteriia,BS1-0-74,,,HQ673183.1.1490,o_BS1-0-74
2091,OTU2091,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AY726886.1.1207,o_SAR324 clade(Marine group B)
2162,OTU2162,Bacteria,Verrucomicrobia,Arctic97B-4 marine group,,,,HQ163260.1.1400,c_Arctic97B-4 marine group
3418,OTU3418,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,uncultured,GQ348085.1.1376,g_uncultured
1603,OTU1603,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,GU235453.1.1363,g_Pseudospirillum
1476,OTU1476,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Polaribacter,GU235633.1.1364,g_Polaribacter
1156,OTU1156,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF061450.1.1442,g_Pseudoalteromonas
1178,OTU1178,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF194102.1.1428,g_Pseudoalteromonas
1170,OTU1170,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,FJ826102.1.1440,g_Pseudoalteromonas
1343,OTU1343,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF584014.1.1439,g_Pseudoalteromonas
1551,OTU1551,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,DQ677306.1.1446,g_Pseudoalteromonas
1366,OTU1366,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,GU108553.1.1390,g_Pseudoalteromonas
1839,OTU1839,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,FR744842.1.1447,g_Vibrio
1577,OTU1577,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,FJ825894.1.1440,g_Pseudoalteromonas
2231,OTU2231,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,AM183347.1.1476,g_Rheinheimera
1594,OTU1594,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AHCC01000059.1.1362,g_Pseudoalteromonas
1838,OTU1838,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,JN177654.1.1494,g_Pseudoalteromonas
2022,OTU2022,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,GQ377776.1.1254,g_Pseudoalteromonas
1834,OTU1834,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY664286.1.1235,g_Pseudoalteromonas
1901,OTU1901,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY664287.1.1272,g_Pseudoalteromonas
1783,OTU1783,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,JX436398.1.1386,g_Pseudoalteromonas
1788,OTU1788,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY726970.1.1273,g_Pseudoalteromonas
2088,OTU2088,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,JX436391.1.1275,g_Pseudoalteromonas
2101,OTU2101,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,DQ520891.1.1418,g_Pseudoalteromonas
2374,OTU2374,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,AJ936947.1.1237,g_Vibrio
2039,OTU2039,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,GU108554.1.1400,g_Pseudoalteromonas
2190,OTU2190,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,JF173531.1.1357,g_Pseudoalteromonas
2564,OTU2564,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF584090.1.1428,g_Pseudoalteromonas
2895,OTU2895,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,DQ116002.1.1486,g_Rheinheimera
2625,OTU2625,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AB055794.1.1498,g_Pseudoalteromonas
2650,OTU2650,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,FJ457317.1.1419,g_Vibrio
2702,OTU2702,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,HM142467.1.1498,g_Pseudoalteromonas
2688,OTU2688,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY028199.1.1448,g_Pseudoalteromonas
2647,OTU2647,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AF045560.1.1449,g_Pseudoalteromonas
2604,OTU2604,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,AM778463.1.1516,g_Vibrio
2710,OTU2710,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,AM778456.1.1462,g_Vibrio
